Env_Reward,LLM_Reward,Total_Reward,Episode_Length,Policy_Loss,Value_Loss,Entropy,epoch
0.0,0.0,1.5152343434342244,992.969696969697,-0.04010536642745137,0.0015431649022502824,1.9382569432258605,0
0.0,0.0,1.4824686868685963,992.969696969697,-0.04113857462070882,0.0010413094540126621,1.9395411342382431,1
0.0,0.0,1.5103414141412872,992.969696969697,-0.04197838681284338,0.001092792983399704,1.9370150774717332,2
0.0,0.0,1.5734616161614958,992.969696969697,-0.042031701235100624,0.0010462815946084448,1.9299141377210618,3
0.0,0.0,1.5646353535352386,992.969696969697,-0.04245452601462603,0.0010862087015993892,1.9226524442434312,4
0.0,0.0,1.6292757575756314,992.969696969697,-0.042359206033870576,0.0011181232053786515,1.9179921120405197,5
0.0,0.0,1.7975595959593749,992.969696969697,-0.0426975236274302,0.0013659854332217947,1.9090643346309661,6
0.0,0.0,2.012471717171558,992.969696969697,-0.04167821465525776,0.0019751172803808004,1.9006819009780884,7
0.0,0.0,2.1666585858586305,992.969696969697,-0.04127725986763835,0.0024547529174014926,1.897618478536606,8
0.0,0.0,2.5026868686869315,992.969696969697,-0.04250739614944905,0.002662720123771578,1.8811989665031432,9
0.07089499080882354,0.0,3.141921461397426,963.7647058823529,-0.04306131768971681,0.08198938444256783,1.8810300707817078,10
0.046128077651515144,0.0,3.351880602904282,992.969696969697,-0.0400693123228848,0.05490998215973377,1.8863904356956482,11
0.06877527573529411,0.0,3.2916801776963536,963.7647058823529,-0.04036914361640811,0.07093890300020575,1.8869388550519943,12
0.11916232638888886,0.0,3.7165965856484715,910.2222222222222,-0.042437967471778394,0.10524109601974488,1.886558684706688,13
0.049398674242424244,0.0,3.165429987373729,992.969696969697,-0.041275142785161735,0.04176300512626767,1.8851963073015212,14
0.09397863051470587,0.0,3.868719806985433,963.7647058823529,-0.040902061434462664,0.09284065719693899,1.8819885820150375,15
0.06950942095588235,0.0,3.2192496170345537,963.7647058823529,-0.041781592275947334,0.072091493755579,1.890641164779663,16
0.09406584821428571,0.0,3.348557276785783,936.2285714285714,-0.04129664311185479,0.08214683663100004,1.8890004724264144,17
0.13215401785714284,0.0,4.160879732143225,936.2285714285714,-0.04202213417738676,0.14172286838293074,1.8810704708099366,18
0.01990530303030303,0.0,2.5411002525252324,992.969696969697,-0.04127976759336889,0.027289421763271093,1.9006848901510238,19
0.04833333333333333,0.0,2.912631313131378,992.969696969697,-0.04153295843861997,0.04872974781319499,1.894158723950386,20
0.10600873161764705,0.0,4.069512653186581,963.7647058823529,-0.03237591814249754,0.12246035970747471,1.857088139653206,21
0.09338924632352942,0.0,3.6803598345589457,963.7647058823529,-0.03969099540263414,0.10155221428722143,1.8638287603855133,22
0.13739732142857142,0.0,4.169881130952197,936.2285714285714,-0.039521588617935775,0.14726097658276557,1.871084251999855,23
0.13356026785714287,0.0,4.199441220238142,936.2285714285714,-0.04021742846816778,0.1487890101969242,1.8724246323108673,24
0.12852366727941175,0.0,4.1658864123773895,963.7647058823529,-0.04067894376348704,0.13194873612374067,1.8726647466421127,25
0.11490119485294116,0.0,3.93798550857847,963.7647058823529,-0.04214578522369265,0.11972021386027336,1.86469709277153,26
0.20537726151315788,0.0,4.728021121162378,862.3157894736842,-0.039479830348864195,0.1832877803593874,1.8576949536800385,27
0.15533147321428573,0.0,4.117831473214107,936.2285714285714,-0.040963212586939336,0.15483690835535527,1.888015729188919,28
0.1787035472972973,0.0,4.383581024774728,885.6216216216217,-0.03835281464271247,0.17576055154204367,1.868907880783081,29
0.11694196428571428,0.0,3.5243924404761735,936.2285714285714,-0.04125964739359915,0.11820054296404123,1.876003670692444,30
0.27343030427631576,0.0,5.7286811814689225,862.3157894736842,-0.03853267151862383,0.27487135082483294,1.8645824313163757,31
0.2690080180921052,0.0,5.739219421600249,862.3157894736842,-0.040321247885003686,0.2743340156972408,1.860869300365448,32
0.306146484375,0.0,5.947393984374867,819.2,-0.03925099186599255,0.31393086090683936,1.8603633344173431,33
