Extrinsic_Reward,Intrinsic_Reward,Total_Reward,Episode_Length,Policy_Loss,Value_Loss,RND_Loss,Entropy,epoch
0.061883544921875,6.055332021449979,6.117215566371853,963.7647058823529,-0.040365922194905576,0.057504453649744394,0.031269470683764664,1.9382081478834152,0
0.0567626953125,0.20592665626192078,0.26268935157442075,963.7647058823529,-0.038586871884763244,0.00956719755922677,0.004038907703943551,1.9417035818099975,1
0.048150634765625,0.12589463644321408,0.1740452712088391,963.7647058823529,-0.04061816913308576,0.000753412970516365,0.002476451493566856,1.9390863746404647,2
0.09668543198529411,0.10391946415354807,0.2006048961388422,910.2222222222222,-0.03989665191620588,0.0012262394215213136,0.0021486830431967975,1.9272657215595246,3
0.09068818933823529,0.1032032765807716,0.19389146591900688,910.2222222222222,-0.04027601503767073,0.0010494223402929491,0.002086009708000347,1.9218446463346481,4
0.11394186580882353,0.11277925117122448,0.22672111698004802,910.2222222222222,-0.0410879869479686,0.0012491134082665667,0.0022808923618867992,1.9081423491239549,5
0.40045166015624994,0.08833336972454647,0.48878502988079636,655.36,-0.04048498177435249,0.006970934115815908,0.0025241280964110047,1.9019659012556076,6
0.5603249289772727,0.07121292592875501,0.6315378549060278,481.88235294117646,-0.03973793936893344,0.010291441879235207,0.002836000145180151,1.8879493921995163,7
0.659951636904762,0.06023167790226237,0.7201833148070245,381.0232558139535,-0.041549316886812446,0.013663286855444313,0.003063199087046087,1.8754359751939773,8
0.7772933959960937,0.044945595110991575,0.8222389911070853,252.06153846153848,-0.041654286440461874,0.018943279003724455,0.00350271180504933,1.8501243472099305,9
0.8218411959134616,0.038961443017746164,0.8608026389312078,207.39240506329114,-0.04176929909735918,0.0202532188501209,0.003622835921123624,1.8214794248342514,10
0.8659462616822429,0.030057456379727572,0.8960037180619704,151.7037037037037,-0.03993582134135067,0.01912167528644204,0.003915954200783745,1.7846089899539948,11
0.8846364667338713,0.027421450833508196,0.9120579175673796,131.072,-0.03719826247543097,0.016068041766993703,0.004148245952092111,1.7505273818969727,12
0.9030530774915543,0.025204205355251277,0.9282572828468055,109.95973154362416,-0.03601975915953517,0.01790918195620179,0.004552732594311238,1.6979351490736008,13
0.920185546875,0.02233265014734185,0.9425181970223419,90.51933701657458,-0.034702005912549794,0.012552169524133206,0.004909045458771288,1.649717354774475,14
0.9320879090507078,0.02002526558634736,0.9521131746370551,76.92018779342723,-0.03139019368973095,0.009445868339389563,0.005182196071837097,1.5818220764398574,15
0.9354003906249999,0.01943097495416892,0.9548313655791689,73.47085201793722,-0.031528784905094656,0.009705859585665166,0.005251842283178121,1.5371799558401107,16
0.9425652343750004,0.017499918047941806,0.9600651524229422,65.27490039840637,-0.02885396353667602,0.008115365402773023,0.005343820818234235,1.4885463148355484,17
0.94687319822417,0.016645616974274687,0.9635188151984446,60.23529411764706,-0.0291221309104003,0.006790967029519379,0.005483791802544147,1.421939268708229,18
0.9502095047577853,0.015707757012814412,0.9659172617705997,56.49655172413793,-0.027331584063358606,0.006176362943369896,0.005544580658897758,1.3774449110031128,19
0.9532952643060069,0.014917496027282564,0.9682127603332895,53.02265372168285,-0.026528036559466273,0.005941120139323175,0.0055876829428598285,1.3364158481359483,20
0.9554424463041801,0.014516427596634681,0.9699588739008147,50.5679012345679,-0.02490472894278355,0.0051730450824834405,0.005729172518476844,1.3052585542201995,21
0.95792300575658,0.014029210721821297,0.9719522164784012,47.7667638483965,-0.02505929773906246,0.0048129632254131135,0.005836301716044545,1.2569457232952117,22
0.9579666940789476,0.014059907283828879,0.9720266013627765,47.7667638483965,-0.02446896531037055,0.004940972570329905,0.005869299429468811,1.2473045080900191,23
0.9598771931738822,0.013465970030692644,0.9733431632045748,45.637883008356546,-0.023488780233310535,0.0047950386418960985,0.0059081312036141755,1.2027283042669297,24
0.9600732421875,0.01335751164600281,0.973430753833503,45.38504155124654,-0.022617503022775053,0.004588480375241488,0.0058701709844172,1.1935800105333327,25
0.9614176650469173,0.012777774012864573,0.9741954390597818,43.80748663101604,-0.020726465104962698,0.004044437792617828,0.00581790468422696,1.1537278443574905,26
