Success_Rate,Key_Pickup_Rate,Door_Open_Rate,Mean_Reward,Mean_Steps,epoch
0.9,1.0,0.9333333333333333,10.091292604166666,386.5925925925926,0
0.9666666666666667,1.0,0.9666666666666667,10.770374583333332,275.2413793103448,1
0.9,1.0,1.0,10.016331927083334,190.4814814814815,2
