Env_Reward,LLM_Reward,Total_Reward,Episode_Length,Policy_Loss,Value_Loss,Entropy,epoch
0.7115955946180557,0.0,0.7115955946180557,455.1111111111111,-0.020521833206294103,0.04147485923022032,1.509040442109108,0
0.7411734803082193,0.0,0.7411734803082193,448.8767123287671,-0.02628145911730826,0.021558633912354706,1.4959214597940445,1
0.753188308189655,0.0,0.753188308189655,376.64367816091954,-0.02816192840691656,0.023593990597873926,1.533761230111122,2
0.7653676757812502,0.0,0.7653676757812502,409.6,-0.031275979382917284,0.02116296929307282,1.5550864428281783,3
0.795190316133721,0.0,0.795190316133721,381.0232558139535,-0.0319417277816683,0.020521927857771516,1.5650001496076584,4
0.8670371266592922,0.0,0.8670371266592922,289.98230088495575,-0.032166236406192185,0.025860961340367795,1.5448144048452377,5
0.8035315860215053,0.0,0.8035315860215053,352.3440860215054,-0.031730853207409385,0.022853827057406306,1.575796404480934,6
0.8518930288461535,0.0,0.8518930288461535,280.0683760683761,-0.03220100170001387,0.026462723733857274,1.5666425406932831,7
0.842853009259259,0.0,0.842853009259259,303.4074074074074,-0.032255780138075354,0.025487841758877038,1.5722729206085204,8
0.8310825376157408,0.0,0.8310825376157408,303.4074074074074,-0.03228409537114203,0.024995399825274944,1.5771403640508652,9
0.8643785807291663,0.0,0.8643785807291663,273.06666666666666,-0.033612086065113546,0.02536365296691656,1.5533044725656509,10
0.8932764668367347,0.0,0.8932764668367347,222.91156462585033,-0.03101801238954067,0.027868029987439515,1.5134415835142137,11
0.8654993206521739,0.0,0.8654993206521739,284.9391304347826,-0.0318604969419539,0.02420992963016033,1.5613108068704604,12
0.8629139311974784,0.0,0.8629139311974784,275.3613445378151,-0.03294511721469462,0.024495504423975946,1.581228145956993,13
0.8520014204545455,0.0,0.8520014204545455,297.8909090909091,-0.0330112770665437,0.023670305078849197,1.6002914428710937,14
0.8275571196933962,0.0,0.8275571196933962,309.1320754716981,-0.03333898037672043,0.02232310054823756,1.6253952652215957,15
0.865662059294872,0.0,0.865662059294872,280.0683760683761,-0.03337361058220267,0.021794295916333795,1.587614643573761,16
0.9093135756340575,0.0,0.9093135756340575,237.44927536231884,-0.033107906905934216,0.022966018645092845,1.559346580505371,17
0.9020939625850342,0.0,0.9020939625850342,222.91156462585033,-0.03240498579107225,0.02247963841073215,1.538484239578247,18
0.915421539493865,0.0,0.915421539493865,201.03067484662577,-0.03297666939906776,0.022011620784178378,1.5437053442001343,19
0.9058231209150327,0.0,0.9058231209150327,214.16993464052288,-0.03367621288634837,0.020662518218159676,1.5651416569948196,20
0.90574191994863,0.0,0.90574191994863,224.43835616438355,-0.031271125306375325,0.025506494846194983,1.5430446773767472,21
0.9061678890306122,0.0,0.9061678890306122,222.91156462585033,-0.03233489577833097,0.021803945163264872,1.5539907425642014,22
0.8916513902559055,0.0,0.8916513902559055,258.01574803149606,-0.03256964338943362,0.02497938838787377,1.5727517127990722,23
0.8713348488729509,0.0,0.8713348488729509,268.59016393442624,-0.033371409960091115,0.024126551393419505,1.5809307157993318,24
0.9208078722133755,0.0,0.9208078722133755,208.71337579617835,-0.032326686196029186,0.02357668112963438,1.545816770195961,25
0.9135016214622644,0.0,0.9135016214622644,206.08805031446542,-0.031725633423775434,0.025567505834624173,1.5429756313562393,26
0.9092644675925929,0.0,0.9092644675925929,242.72592592592594,-0.0329398121451959,0.024798746593296526,1.5520337998867035,27
0.9086132812499998,0.0,0.9086132812499998,240.94117647058823,-0.034532440407201645,0.022034810949116947,1.5675865292549134,28
0.9069349134290542,0.0,0.9069349134290542,221.40540540540542,-0.03309020376764238,0.02175397318787873,1.5652785181999207,29
0.9238868385736199,0.0,0.9238868385736199,201.03067484662577,-0.034015160345006734,0.021413840353488922,1.537480691075325,30
0.923398001047486,0.0,0.923398001047486,183.0614525139665,-0.03340428762603551,0.023676034156233074,1.5073471635580062,31
0.933140248997326,0.0,0.933140248997326,175.22994652406416,-0.03128424491733313,0.024097593454644083,1.484594276547432,32
0.9327203040994619,0.0,0.9327203040994619,176.1720430107527,-0.03221315136179328,0.021200766181573273,1.4873217344284058,33
0.9403429650119615,0.0,0.9403429650119615,156.7846889952153,-0.03143729530274868,0.021129159815609456,1.4587642669677734,34
0.9400258632990874,0.0,0.9400258632990874,149.6255707762557,-0.03296600794419646,0.0212191010825336,1.4502842009067536,35
0.9370633242545866,0.0,0.9370633242545866,150.3119266055046,-0.031086185295134783,0.02430044994689524,1.4285509765148163,36
0.935067244577625,0.0,0.935067244577625,149.6255707762557,-0.030396904237568377,0.02740623983554542,1.4197644680738448,37
